Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
IND-04018,2023-01-19,2023-01-24,Standard Delivery,CUST-2407,Small Business,India,Patna,Bihar,310227,East,Office Supplies,Paper,Sticky Notes Pack,152.06,1,0.1,4.56
IND-04019,2024-10-11,2024-10-17,Standard Delivery,CUST-1102,Consumer,India,Tezpur,Assam,561816,East,Home & Kitchen,Bedding,Woollen Blanket,9804.3,5,0.05,1617.71
IND-04020,2021-03-13,2021-03-21,Economy Delivery,CUST-1309,Government,India,Secunderabad,Telangana,490875,South,Furniture,Sofas,Loveseat Sofa,17920.78,1,0.0,3046.53
IND-04021,2024-04-13,2024-04-19,Standard Delivery,CUST-3170,Corporate,India,Solan,Himachal Pradesh,460466,North,Home & Kitchen,Decor,Table Lamp,1188.82,1,0.0,261.54
IND-04022,2024-08-16,2024-08-22,Standard Delivery,CUST-1315,Consumer,India,Kanpur,Uttar Pradesh,505005,North,Home & Kitchen,Bedding,Quilt Razai,6096.33,3,0.0,1341.19
IND-04023,2022-10-18,2022-10-26,Economy Delivery,CUST-4037,Small Business,India,Bikaner,Rajasthan,151026,North,Clothing,Kids Wear,Kids Denim Set,1476.22,1,0.0,324.77
IND-04024,2024-10-17,2024-10-20,Express Delivery,CUST-4171,Consumer,India,Bhubaneswar,Odisha,155676,East,Electronics,Mobile Phones,Redmi Note 12,42553.97,2,0.0,10638.49
IND-04025,2024-02-12,2024-02-19,Economy Delivery,CUST-4662,Small Business,India,Jowai,Meghalaya,252354,East,Office Supplies,Paper,Colour Paper Pack,506.64,3,0.3,-60.8
IND-04026,2023-04-03,2023-04-04,Same Day Delivery,CUST-4492,Corporate,India,Bhubaneswar,Odisha,455715,East,Clothing,Women's Wear,Saree Banarasi Silk,10588.15,3,0.1,1905.87
IND-04027,2024-09-02,2024-09-09,Economy Delivery,CUST-2388,Consumer,India,Bhubaneswar,Odisha,160567,East,Home & Kitchen,Cookware,Kadai Iron,883.17,1,0.05,128.06
IND-04028,2023-02-11,2023-02-13,Express Delivery,CUST-1280,Corporate,India,Surat,Gujarat,357373,West,Office Supplies,Labels,Name Badge Labels,298.9,4,0.1,5.98
IND-04029,2021-07-19,2021-07-27,Economy Delivery,CUST-4943,Consumer,India,Mahe,Puducherry,561060,South,Clothing,Kids Wear,Boys Shorts Set,489.66,1,0.0,88.14
IND-04030,2023-07-07,2023-07-15,Economy Delivery,CUST-1211,Corporate,India,Karaikal,Puducherry,276401,South,Furniture,Beds,Queen Size Bed,13389.03,1,0.15,1004.18
IND-04031,2023-07-26,2023-07-31,Standard Delivery,CUST-2002,Small Business,India,Bilaspur,Chhattisgarh,110511,Central,Home & Kitchen,Decor,Table Lamp,4486.43,5,0.15,515.94
IND-04032,2022-04-04,2022-04-10,Standard Delivery,CUST-2451,Government,India,Rohtak,Haryana,519723,North,Office Supplies,Printers,Epson EcoTank,21657.73,2,0.15,4223.26
IND-04033,2023-10-03,2023-10-09,Standard Delivery,CUST-3659,Consumer,India,Puri,Odisha,414822,East,Electronics,Laptops,Dell Inspiron 15,67585.39,1,0.1,18923.91
IND-04034,2021-07-25,2021-07-30,Standard Delivery,CUST-4469,Corporate,India,Karimnagar,Telangana,243251,South,Office Supplies,Stationery,Highlighter Set,123.34,1,0.25,-5.55
IND-04035,2022-04-09,2022-04-15,Standard Delivery,CUST-3007,Consumer,India,Noida,Uttar Pradesh,490673,North,Furniture,Sofas,Recliner 2 Seater,26641.53,1,0.0,5861.14
IND-04036,2022-05-30,2022-06-04,Standard Delivery,CUST-1898,Consumer,India,Kollam,Kerala,653244,South,Clothing,Men's Wear,Peter England Trousers,4266.41,3,0.15,789.29
IND-04037,2023-01-26,2023-02-01,Standard Delivery,CUST-2569,Consumer,India,Salem,Tamil Nadu,751636,South,Furniture,Storage,Filing Cabinet,11441.57,2,0.1,1372.99
IND-04038,2023-02-03,2023-02-08,Standard Delivery,CUST-1983,Government,India,Khammam,Telangana,255601,South,Furniture,Tables,Coffee Table,13601.04,3,0.1,1224.09
IND-04039,2023-04-29,2023-05-02,Express Delivery,CUST-3600,Consumer,India,Jamshedpur,Jharkhand,465692,East,Electronics,Laptops,Asus VivoBook,27555.02,1,0.25,3719.93
IND-04040,2023-08-22,2023-08-27,Standard Delivery,CUST-2213,Corporate,India,Ranchi,Jharkhand,701426,East,Furniture,Tables,Foldable Table,2135.81,1,0.25,-117.47
IND-04041,2023-01-14,2023-01-22,Economy Delivery,CUST-3544,Consumer,India,Agra,Uttar Pradesh,368692,North,Clothing,Kids Wear,Baby Frock,1115.67,2,0.2,55.78
IND-04042,2021-05-30,2021-06-04,Standard Delivery,CUST-2728,Consumer,India,Varanasi,Uttar Pradesh,555173,North,Furniture,Tables,Office Desk,39004.08,4,0.1,5070.53
IND-04043,2024-08-03,2024-08-08,Standard Delivery,CUST-1006,Government,India,Purnia,Bihar,419618,East,Office Supplies,Printers,Brother MFC,33509.09,2,0.0,10722.91
IND-04044,2024-02-04,2024-02-10,Standard Delivery,CUST-4084,Corporate,India,Anantnag,Jammu & Kashmir,761032,North,Furniture,Storage,Filing Cabinet,5227.35,1,0.0,993.2
IND-04045,2022-12-10,2022-12-15,Standard Delivery,CUST-4625,Corporate,India,Agartala,Tripura,487574,East,Furniture,Sofas,L-Shape Sofa,42509.62,1,0.05,7014.09
IND-04046,2023-10-06,2023-10-12,Standard Delivery,CUST-1381,Consumer,India,Bhagalpur,Bihar,305770,East,Furniture,Storage,Kitchen Cabinet,18412.14,1,0.1,1288.85
IND-04047,2021-07-24,2021-07-30,Standard Delivery,CUST-4408,Corporate,India,Belagavi,Karnataka,678349,South,Office Supplies,Printers,HP LaserJet,9406.07,1,0.1,1975.27
IND-04048,2023-11-02,2023-11-05,Express Delivery,CUST-4242,Corporate,India,Mysuru,Karnataka,637400,South,Electronics,Televisions,"MI TV 43""",36796.39,1,0.15,5335.48
IND-04049,2024-05-01,2024-05-07,Standard Delivery,CUST-1535,Corporate,India,Mangaluru,Karnataka,363070,South,Clothing,Men's Wear,Woodland Jacket,5186.42,2,0.3,570.51
IND-04050,2024-08-14,2024-08-20,Standard Delivery,CUST-4056,Corporate,India,Agartala,Tripura,541498,East,Furniture,Sofas,Loveseat Sofa,27994.89,2,0.25,-139.97
IND-04051,2023-07-01,2023-07-06,Standard Delivery,CUST-4562,Consumer,India,Udaipur,Tripura,345746,East,Home & Kitchen,Cookware,Stainless Steel Set,18820.17,10,0.1,2258.42
IND-04052,2024-03-21,2024-03-26,Standard Delivery,CUST-2360,Consumer,India,Kollam,Kerala,773284,South,Office Supplies,Binders,File Folder Pack,555.55,3,0.0,66.67
IND-04053,2024-07-14,2024-07-20,Standard Delivery,CUST-2196,Consumer,India,Dwarka,Delhi,480230,North,Home & Kitchen,Decor,Cushion Cover Set,354.83,1,0.1,35.48
IND-04054,2024-02-27,2024-03-03,Standard Delivery,CUST-4231,Small Business,India,Tura,Meghalaya,134370,East,Clothing,Men's Wear,Woodland Jacket,5708.48,2,0.15,1227.32
IND-04055,2021-03-03,2021-03-09,Standard Delivery,CUST-2393,Consumer,India,Mohali,Punjab,724647,North,Office Supplies,Paper,Colour Paper Pack,714.38,3,0.1,14.29
IND-04056,2021-08-09,2021-08-11,Express Delivery,CUST-3921,Small Business,India,Chennai,Tamil Nadu,111640,South,Home & Kitchen,Bedding,Quilt Razai,1658.28,1,0.15,190.7
IND-04057,2022-06-28,2022-07-01,Express Delivery,CUST-2431,Corporate,India,Udaipur,Tripura,554112,East,Home & Kitchen,Bedding,Woollen Blanket,1042.09,1,0.15,99.0
IND-04058,2024-12-12,2024-12-18,Standard Delivery,CUST-4043,Consumer,India,Nagpur,Maharashtra,272831,West,Home & Kitchen,Decor,Table Lamp,1682.03,1,0.0,370.05
IND-04059,2022-11-11,2022-11-17,Standard Delivery,CUST-3038,Consumer,India,Faridabad,Haryana,617575,North,Furniture,Sofas,L-Shape Sofa,159572.11,3,0.05,26329.4
IND-04060,2023-06-29,2023-07-05,Standard Delivery,CUST-1377,Corporate,India,Dharamsala,Himachal Pradesh,738375,North,Furniture,Storage,Shoe Rack,3421.82,2,0.1,307.96
IND-04061,2022-06-10,2022-06-12,Express Delivery,CUST-4450,Consumer,India,Noida,Uttar Pradesh,614752,North,Clothing,Men's Wear,Raymond Formal Shirt,4457.39,4,0.0,1337.22
IND-04062,2022-06-26,2022-07-01,Standard Delivery,CUST-4145,Corporate,India,Nizamabad,Telangana,413909,South,Clothing,Footwear,Puma Sneakers,6278.5,2,0.2,1318.48
IND-04063,2022-04-17,2022-04-19,Same Day Delivery,CUST-4619,Government,India,Tirupati,Andhra Pradesh,261422,South,Clothing,Women's Wear,Saree Banarasi Silk,3841.14,1,0.05,825.85
IND-04064,2023-01-13,2023-01-18,Standard Delivery,CUST-1720,Corporate,India,Kollam,Kerala,633469,South,Clothing,Footwear,Chappals Hawai,215.15,1,0.15,9.68
IND-04065,2023-12-07,2023-12-14,Economy Delivery,CUST-3784,Corporate,India,Surat,Gujarat,302323,West,Home & Kitchen,Decor,Cushion Cover Set,2357.73,4,0.05,318.29
IND-04066,2023-02-15,2023-02-23,Economy Delivery,CUST-2615,Consumer,India,Ambala,Haryana,459957,North,Home & Kitchen,Appliances,Crompton Fan,6658.37,3,0.05,1364.97
IND-04067,2024-11-30,2024-12-08,Economy Delivery,CUST-1067,Consumer,India,Hubli,Karnataka,338287,South,Furniture,Beds,Queen Size Bed,57955.97,2,0.0,10432.07
IND-04068,2021-05-07,2021-05-13,Standard Delivery,CUST-2824,Consumer,India,Udaipur,Tripura,169230,East,Furniture,Storage,Bookshelf 5-Tier,14233.28,3,0.0,2561.99
IND-04069,2023-11-12,2023-11-19,Economy Delivery,CUST-4066,Small Business,India,Malda,West Bengal,609561,East,Electronics,Televisions,"Vu 4K 50""",46723.85,1,0.05,10980.1
IND-04070,2024-07-17,2024-07-19,Same Day Delivery,CUST-4069,Consumer,India,Nashik,Maharashtra,718955,West,Home & Kitchen,Bedding,Pillow Set,2568.18,5,0.1,231.14
IND-04071,2024-01-20,2024-01-25,Standard Delivery,CUST-3840,Corporate,India,Nizamabad,Telangana,300994,South,Clothing,Footwear,Bata Formal Shoes,2047.88,1,0.05,542.69
IND-04072,2024-04-18,2024-04-23,Standard Delivery,CUST-2012,Government,India,Tura,Meghalaya,711757,East,Home & Kitchen,Cookware,Kadai Iron,822.19,1,0.1,90.44
IND-04073,2022-03-21,2022-03-26,Standard Delivery,CUST-2779,Consumer,India,Rewa,Madhya Pradesh,371843,Central,Electronics,Laptops,HP Pavilion,38699.38,1,0.1,10061.84
IND-04074,2024-01-22,2024-01-24,Express Delivery,CUST-3646,Government,India,Dhanbad,Jharkhand,765783,East,Electronics,Televisions,"MI TV 43""",42025.64,2,0.15,6093.72
IND-04075,2023-02-06,2023-02-11,Standard Delivery,CUST-1901,Government,India,Rohtak,Haryana,272674,North,Home & Kitchen,Decor,Cushion Cover Set,1106.54,3,0.1,110.65
IND-04076,2024-11-19,2024-11-24,Standard Delivery,CUST-3240,Small Business,India,Guntur,Andhra Pradesh,265023,South,Furniture,Beds,Single Bed with Storage,32406.99,2,0.15,1782.38
IND-04077,2021-12-30,2022-01-01,Express Delivery,CUST-4288,Consumer,India,Shillong,Meghalaya,477787,East,Furniture,Sofas,L-Shape Sofa,85753.67,2,0.1,11147.98
IND-04078,2024-05-10,2024-05-16,Standard Delivery,CUST-1138,Corporate,India,Udaipur,Tripura,446549,East,Office Supplies,Printers,Canon Inkjet,12637.57,2,0.15,1832.45
IND-04079,2023-07-21,2023-07-26,Standard Delivery,CUST-3237,Corporate,India,Nagpur,Maharashtra,661902,West,Home & Kitchen,Appliances,Bajaj Mixer Grinder,3629.29,3,0.3,145.17
IND-04080,2021-04-11,2021-04-16,Standard Delivery,CUST-1049,Corporate,India,Bokaro,Jharkhand,792109,East,Office Supplies,Printers,Epson EcoTank,37126.48,4,0.3,3341.38
IND-04081,2022-10-18,2022-10-21,Express Delivery,CUST-3046,Consumer,India,Bhubaneswar,Odisha,375959,East,Electronics,Mobile Phones,Realme 11 Pro,142594.8,5,0.1,28518.96
IND-04082,2023-06-11,2023-06-13,Same Day Delivery,CUST-4124,Consumer,India,Hisar,Haryana,517541,North,Furniture,Storage,Filing Cabinet,20933.09,4,0.15,1779.31
IND-04083,2022-11-08,2022-11-15,Economy Delivery,CUST-4249,Consumer,India,Jammu,Jammu & Kashmir,273805,North,Furniture,Sofas,Recliner 2 Seater,82914.51,2,0.15,9535.17
IND-04084,2024-11-19,2024-11-25,Standard Delivery,CUST-2180,Corporate,India,Puducherry,Puducherry,366768,South,Home & Kitchen,Cookware,Stainless Steel Set,16897.5,5,0.05,2619.11
IND-04085,2022-10-04,2022-10-10,Standard Delivery,CUST-3557,Consumer,India,Lajpat Nagar,Delhi,137704,North,Furniture,Chairs,Wooden Study Chair,6790.57,1,0.05,1120.44
IND-04086,2023-09-07,2023-09-15,Economy Delivery,CUST-1065,Corporate,India,Dharmanagar,Tripura,505993,East,Clothing,Women's Wear,Salwar Kameez,1231.19,1,0.1,209.3
IND-04087,2024-03-17,2024-03-23,Standard Delivery,CUST-1839,Government,India,Dhanbad,Jharkhand,492561,East,Home & Kitchen,Cookware,Stainless Steel Set,3917.56,2,0.1,470.11
IND-04088,2024-06-11,2024-06-17,Standard Delivery,CUST-1477,Corporate,India,Bardhaman,West Bengal,584672,East,Home & Kitchen,Decor,Table Lamp,2103.99,2,0.05,389.24
IND-04089,2022-05-17,2022-05-24,Economy Delivery,CUST-2311,Consumer,India,Mohali,Punjab,701907,North,Home & Kitchen,Decor,Artificial Plant,500.04,1,0.2,30.0
IND-04090,2022-01-06,2022-01-12,Standard Delivery,CUST-2864,Consumer,India,Thrissur,Kerala,650240,South,Office Supplies,Printers,Brother MFC,31371.72,2,0.05,8940.94
IND-04091,2023-06-30,2023-07-02,Express Delivery,CUST-3992,Consumer,India,Tirupati,Andhra Pradesh,242993,South,Electronics,Mobile Phones,Realme 11 Pro,43079.81,3,0.2,5600.38
IND-04092,2022-01-19,2022-01-25,Standard Delivery,CUST-2492,Consumer,India,Shillong,Meghalaya,687271,East,Electronics,Mobile Phones,Redmi Note 12,23644.66,2,0.05,5083.6
IND-04093,2022-08-06,2022-08-14,Economy Delivery,CUST-1551,Consumer,India,Lajpat Nagar,Delhi,218159,North,Home & Kitchen,Cookware,Stainless Steel Set,2141.64,1,0.05,331.95
IND-04094,2022-01-21,2022-01-24,Express Delivery,CUST-4820,Consumer,India,Shillong,Meghalaya,439010,East,Furniture,Chairs,Gaming Chair,11130.33,1,0.05,2393.02
IND-04095,2024-04-13,2024-04-19,Standard Delivery,CUST-3002,Consumer,India,Navi Mumbai,Maharashtra,697349,West,Electronics,Accessories,JBL Speaker,4748.68,2,0.15,546.1
IND-04096,2024-07-12,2024-07-15,Express Delivery,CUST-1899,Consumer,India,Palakkad,Kerala,587790,South,Clothing,Women's Wear,Anarkali Suit,23111.03,10,0.1,4391.1
IND-04097,2024-04-04,2024-04-07,Express Delivery,CUST-4998,Government,India,Dharmanagar,Tripura,461248,East,Furniture,Storage,Kitchen Cabinet,23526.21,2,0.1,1646.83
IND-04098,2021-01-23,2021-01-30,Economy Delivery,CUST-1070,Consumer,India,Raipur,Chhattisgarh,195658,Central,Office Supplies,Binders,Lever Arch File,971.18,3,0.1,67.98
IND-04099,2023-06-24,2023-06-30,Standard Delivery,CUST-2246,Consumer,India,Shillong,Meghalaya,761325,East,Furniture,Tables,Study Table,3138.76,1,0.1,251.1
IND-04100,2024-10-05,2024-10-07,Same Day Delivery,CUST-2138,Corporate,India,Rohtak,Haryana,282585,North,Office Supplies,Printers,Brother MFC,23247.34,1,0.1,5811.84
IND-04101,2024-07-29,2024-07-31,Express Delivery,CUST-4303,Corporate,India,Kollam,Kerala,687367,South,Electronics,Accessories,boAt Rockerz 450,8556.41,10,0.15,812.86
IND-04102,2021-01-05,2021-01-11,Standard Delivery,CUST-2430,Government,India,Vijayawada,Andhra Pradesh,135202,South,Clothing,Kids Wear,Boys Shorts Set,485.39,1,0.1,53.39
IND-04103,2021-06-18,2021-06-23,Standard Delivery,CUST-2842,Corporate,India,Bhilai,Chhattisgarh,689643,Central,Electronics,Accessories,Laptop Bag,1368.96,2,0.0,232.72
IND-04104,2021-02-27,2021-03-04,Standard Delivery,CUST-1345,Consumer,India,Haldwani,Uttarakhand,435247,North,Home & Kitchen,Decor,Photo Frame Set,483.15,2,0.25,-12.08
IND-04105,2022-04-02,2022-04-10,Economy Delivery,CUST-1883,Consumer,India,Patna,Bihar,666473,East,Clothing,Women's Wear,Saree Banarasi Silk,14543.64,4,0.1,2617.86
IND-04106,2021-03-10,2021-03-16,Standard Delivery,CUST-1814,Corporate,India,Mahe,Puducherry,279746,South,Office Supplies,Labels,Address Labels Roll,774.36,6,0.1,23.23
IND-04107,2024-01-03,2024-01-06,Express Delivery,CUST-4010,Government,India,Nizamabad,Telangana,365342,South,Office Supplies,Printers,HP LaserJet,48698.06,5,0.1,10226.59
IND-04108,2022-11-01,2022-11-07,Standard Delivery,CUST-3666,Consumer,India,Bengaluru,Karnataka,669093,South,Electronics,Televisions,"MI TV 43""",69729.72,2,0.15,10110.81
IND-04109,2024-06-13,2024-06-15,Same Day Delivery,CUST-1610,Corporate,India,Panaji,Goa,769851,West,Electronics,Televisions,"Sony Bravia 50""",87928.58,2,0.0,29895.72
IND-04110,2021-04-06,2021-04-09,Express Delivery,CUST-2002,Small Business,India,Bhubaneswar,Odisha,718020,East,Furniture,Sofas,3 Seater Fabric Sofa,19766.32,1,0.05,2866.12
IND-04111,2021-08-28,2021-08-31,Express Delivery,CUST-1946,Corporate,India,Nizamabad,Telangana,203671,South,Electronics,Mobile Phones,OnePlus Nord,53222.1,3,0.2,9579.98
IND-04112,2024-08-19,2024-08-24,Standard Delivery,CUST-3564,Consumer,India,Bengaluru,Karnataka,246443,South,Office Supplies,Printers,Epson EcoTank,14999.71,1,0.0,4499.91
IND-04113,2023-09-06,2023-09-08,Express Delivery,CUST-4229,Consumer,India,Ghaziabad,Uttar Pradesh,346206,North,Home & Kitchen,Cookware,Tawa Dosa,513.25,1,0.2,10.27
IND-04114,2024-09-04,2024-09-05,Same Day Delivery,CUST-1157,Consumer,India,Warangal,Telangana,618049,South,Home & Kitchen,Appliances,Crompton Fan,2383.97,1,0.0,572.15
IND-04115,2023-12-10,2023-12-16,Standard Delivery,CUST-3876,Corporate,India,Margao,Goa,530874,West,Furniture,Sofas,3 Seater Fabric Sofa,76272.92,3,0.2,3050.92
IND-04116,2022-05-23,2022-05-29,Standard Delivery,CUST-3588,Corporate,India,Mumbai,Maharashtra,629899,West,Electronics,Mobile Phones,Redmi Note 12,12730.93,1,0.1,2291.57
IND-04117,2021-12-06,2021-12-13,Economy Delivery,CUST-3039,Corporate,India,Thiruvananthapuram,Kerala,187087,South,Office Supplies,Stationery,Highlighter Set,188.4,1,0.15,4.71
IND-04118,2021-01-29,2021-02-04,Standard Delivery,CUST-3468,Small Business,India,Tezpur,Assam,508173,East,Electronics,Accessories,USB-C Cable,1429.15,6,0.25,-35.73
IND-04119,2021-08-11,2021-08-16,Standard Delivery,CUST-2798,Government,India,Nagpur,Maharashtra,497650,West,Home & Kitchen,Cookware,Kadai Iron,830.3,1,0.1,91.33
IND-04120,2022-04-20,2022-04-25,Standard Delivery,CUST-2452,Corporate,India,Amritsar,Punjab,722371,North,Office Supplies,Paper,Colour Paper Pack,232.16,1,0.1,4.64
IND-04121,2023-10-18,2023-10-21,Express Delivery,CUST-2909,Corporate,India,Rajnandgaon,Chhattisgarh,235549,Central,Home & Kitchen,Decor,Cushion Cover Set,649.41,1,0.0,110.4
IND-04122,2022-04-20,2022-04-27,Economy Delivery,CUST-4417,Consumer,India,Agartala,Tripura,387931,East,Electronics,Televisions,"MI TV 43""",22769.65,1,0.1,4098.54
IND-04123,2022-06-02,2022-06-08,Standard Delivery,CUST-4030,Consumer,India,Kolkata,West Bengal,634524,East,Clothing,Kids Wear,Kids School Uniform,2040.36,4,0.05,336.66
IND-04124,2024-07-20,2024-07-25,Standard Delivery,CUST-3284,Small Business,India,Ajmer,Rajasthan,595393,North,Clothing,Kids Wear,Baby Frock,572.81,1,0.15,48.69
IND-04125,2021-04-02,2021-04-05,Express Delivery,CUST-2279,Consumer,India,Erode,Tamil Nadu,282785,South,Clothing,Women's Wear,Saree Banarasi Silk,7133.65,2,0.2,784.7
IND-04126,2021-12-22,2021-12-24,Same Day Delivery,CUST-4263,Consumer,India,Purnia,Bihar,113567,East,Clothing,Men's Wear,Woodland Jacket,3955.63,1,0.15,850.46
IND-04127,2021-12-15,2021-12-17,Express Delivery,CUST-3948,Consumer,India,Mahe,Puducherry,561141,South,Electronics,Laptops,Lenovo IdeaPad,49216.38,1,0.0,14764.91
IND-04128,2021-11-09,2021-11-12,Express Delivery,CUST-4566,Consumer,India,Faridabad,Haryana,248961,North,Home & Kitchen,Decor,Wall Clock Ajanta,3013.3,4,0.1,331.46
IND-04129,2024-07-11,2024-07-14,Express Delivery,CUST-4591,Corporate,India,Nellore,Andhra Pradesh,788670,South,Furniture,Storage,Shoe Rack,1811.13,1,0.1,163.0
IND-04130,2023-12-13,2023-12-15,Express Delivery,CUST-3168,Consumer,India,Dehradun,Uttarakhand,622452,North,Clothing,Women's Wear,Anarkali Suit,3086.31,1,0.1,586.4
IND-04131,2021-08-04,2021-08-10,Standard Delivery,CUST-2193,Consumer,India,Margao,Goa,570289,West,Furniture,Storage,Kitchen Cabinet,12788.62,1,0.05,1342.81
IND-04132,2023-06-09,2023-06-12,Express Delivery,CUST-3390,Government,India,Tura,Meghalaya,418514,East,Home & Kitchen,Cookware,Stainless Steel Set,3821.68,2,0.05,592.36
IND-04133,2024-11-05,2024-11-11,Standard Delivery,CUST-3066,Corporate,India,Ajmer,Rajasthan,538730,North,Office Supplies,Binders,File Folder Pack,849.23,3,0.05,72.18
IND-04134,2022-06-18,2022-06-23,Standard Delivery,CUST-1783,Corporate,India,Jamnagar,Gujarat,143290,West,Home & Kitchen,Cookware,Kadai Iron,740.6,1,0.15,55.55
IND-04135,2021-06-04,2021-06-09,Standard Delivery,CUST-1817,Consumer,India,Hyderabad,Telangana,308612,South,Furniture,Chairs,Gaming Chair,20442.86,2,0.0,5110.72
IND-04136,2021-07-28,2021-08-02,Standard Delivery,CUST-4568,Consumer,India,Udaipur,Tripura,235025,East,Electronics,Mobile Phones,Samsung Galaxy A54,15173.46,1,0.05,3717.5
IND-04137,2024-05-07,2024-05-12,Standard Delivery,CUST-2985,Consumer,India,Anantnag,Jammu & Kashmir,486941,North,Furniture,Chairs,Ergonomic Office Chair,6505.74,1,0.2,520.46
IND-04138,2022-05-19,2022-05-20,Same Day Delivery,CUST-2446,Corporate,India,Coimbatore,Tamil Nadu,508517,South,Office Supplies,Labels,Address Labels Roll,116.62,1,0.1,3.5
IND-04139,2021-05-03,2021-05-10,Economy Delivery,CUST-4821,Consumer,India,Mangaluru,Karnataka,261631,South,Electronics,Laptops,Asus VivoBook,180566.0,5,0.15,37016.03
IND-04140,2022-11-21,2022-11-27,Standard Delivery,CUST-1266,Consumer,India,Mohali,Punjab,241462,North,Home & Kitchen,Appliances,Crompton Fan,26368.22,6,0.0,6328.37
IND-04141,2021-05-04,2021-05-07,Express Delivery,CUST-3904,Corporate,India,Rourkela,Odisha,252551,East,Electronics,Mobile Phones,Redmi Note 12,44872.84,4,0.2,4936.01
IND-04142,2024-06-13,2024-06-18,Standard Delivery,CUST-3262,Consumer,India,Bhubaneswar,Odisha,549088,East,Electronics,Accessories,MI Power Bank,576.27,1,0.3,-17.29
IND-04143,2021-07-10,2021-07-16,Standard Delivery,CUST-4782,Government,India,Jabalpur,Madhya Pradesh,196777,Central,Home & Kitchen,Appliances,Bajaj Mixer Grinder,1582.72,1,0.1,284.89
IND-04144,2022-07-29,2022-08-04,Standard Delivery,CUST-2629,Consumer,India,Indore,Madhya Pradesh,295684,Central,Home & Kitchen,Cookware,Non-Stick Pan Set,1894.98,2,0.15,180.02
