Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
IND-16125,2021-09-03,2021-09-04,Same Day Delivery,CUST-4391,Consumer,India,Pitampura,Delhi,652932,North,Electronics,Accessories,Laptop Bag,2844.03,4,0.25,-14.22
IND-09875,2021-09-04,2021-09-10,Standard Delivery,CUST-1273,Consumer,India,Puducherry,Puducherry,193273,South,Electronics,Mobile Phones,Samsung Galaxy A55,16737.07,1,0.15,2928.99
IND-12653,2021-09-04,2021-09-10,Standard Delivery,CUST-1934,Consumer,India,Kanpur,Uttar Pradesh,209109,North,Clothing,Womens Wear,Kurti Ethnic,677.82,1,0.2,94.89
IND-12937,2021-09-04,2021-09-07,Express Delivery,CUST-4420,Small Business,India,Salem,Tamil Nadu,338738,South,Office Supplies,Labels,Address Labels Roll,583.91,4,0.05,37.95
IND-09782,2021-09-04,2021-09-09,Standard Delivery,CUST-4804,Consumer,India,Silchar,Assam,605799,East,Office Supplies,Paper,Colour Paper Pack,650.11,3,0.3,-78.01
IND-16638,2021-09-04,2021-09-06,Express Delivery,CUST-3015,Corporate,India,Jammu,Jammu & Kashmir,491198,North,Office Supplies,Printers,HP LaserJet,8702.9,1,0.25,913.8
IND-15237,2021-09-04,2021-09-10,Standard Delivery,CUST-3171,Consumer,India,Lajpat Nagar,Delhi,472058,North,Electronics,Laptops,Asus VivoBook,41684.61,1,0.05,11463.27
IND-06196,2021-09-04,2021-09-07,Express Delivery,CUST-2309,Corporate,India,Korba,Chhattisgarh,431061,Central,Furniture,Tables,Dining Table 6 Seater,46886.57,2,0.0,8439.58
IND-10458,2021-09-04,2021-09-09,Standard Delivery,CUST-3573,Corporate,India,Bhagalpur,Bihar,432432,East,Clothing,Kids Wear,Boys Shorts Set,2505.39,5,0.2,100.22
IND-12232,2021-09-04,2021-09-06,Express Delivery,CUST-3323,Corporate,India,Udaipur,Tripura,499663,East,Furniture,Chairs,Gaming Chair,19234.85,2,0.25,1442.61
IND-13007,2021-09-05,2021-09-08,Express Delivery,CUST-1262,Consumer,India,Davanagere,Karnataka,552890,South,Electronics,Mobile Phones,Redmi Note 13,61161.15,4,0.0,15290.29
IND-11828,2021-09-05,2021-09-07,Express Delivery,CUST-2481,Corporate,India,Bathinda,Punjab,510968,North,Electronics,Laptops,Dell Inspiron 15,49847.37,1,0.0,17446.58
IND-12421,2021-09-05,2021-09-11,Standard Delivery,CUST-3527,Government,India,Mapusa,Goa,637410,West,Clothing,Womens Wear,Saree Banarasi Silk,22115.37,5,0.05,4754.8
IND-12763,2021-09-05,2021-09-08,Express Delivery,CUST-1219,Consumer,India,Mahe,Puducherry,395147,South,Home & Kitchen,Bedding,Woollen Blanket,3872.59,3,0.15,367.9
IND-06365,2021-09-05,2021-09-12,Economy Delivery,CUST-3979,Consumer,India,Dehradun,Uttarakhand,396640,North,Office Supplies,Stationery,Classmate Notebook Pack,287.38,1,0.1,14.37
IND-07084,2021-09-05,2021-09-10,Standard Delivery,CUST-3291,Corporate,India,Kolkata,West Bengal,276765,East,Home & Kitchen,Decor,Cushion Cover Set,4478.07,10,0.05,604.54
IND-02132,2021-09-05,2021-09-11,Standard Delivery,CUST-2405,Corporate,India,Manali,Himachal Pradesh,516582,North,Electronics,Mobile Phones,Redmi Note 13,32776.18,2,0.0,8194.05
IND-13132,2021-09-05,2021-09-06,Same Day Delivery,CUST-2140,Corporate,India,Karnal,Haryana,776694,North,Office Supplies,Stationery,Stapler Kangaro,1061.57,5,0.1,74.31
IND-04210,2021-09-05,2021-09-08,Express Delivery,CUST-1118,Consumer,India,Jowai,Meghalaya,690994,East,Office Supplies,Binders,Document Wallet,1119.51,5,0.05,83.96
IND-10621,2021-09-05,2021-09-11,Standard Delivery,CUST-3455,Consumer,India,Thiruvananthapuram,Kerala,340966,South,Home & Kitchen,Appliances,Bajaj Mixer Grinder,3244.43,3,0.5,-324.44
IND-16973,2021-09-06,2021-09-11,Standard Delivery,CUST-4737,Consumer,India,Haldwani,Uttarakhand,772383,North,Electronics,Televisions,Vu 4K 50,117627.88,4,0.05,27642.55
IND-01471,2021-09-06,2021-09-09,Express Delivery,CUST-1329,Consumer,India,Tezpur,Assam,591966,East,Office Supplies,Binders,Lever Arch File,786.67,2,0.15,27.53
IND-09282,2021-09-06,2021-09-13,Economy Delivery,CUST-3206,Corporate,India,Noida,Uttar Pradesh,280803,North,Home & Kitchen,Decor,Cushion Cover Set,818.63,2,0.15,53.21
IND-06842,2021-09-06,2021-09-12,Standard Delivery,CUST-4189,Government,India,Faridabad,Haryana,268620,North,Home & Kitchen,Cookware,Non-Stick Pan Set,5213.54,4,0.0,1042.71
IND-06089,2021-09-06,2021-09-07,Same Day Delivery,CUST-3085,Consumer,India,Dibrugarh,Assam,253121,East,Clothing,Kids Wear,Kids School Uniform,1949.22,4,0.25,48.73
IND-13647,2021-09-07,2021-09-13,Standard Delivery,CUST-4099,Government,India,Allahabad,Uttar Pradesh,578991,North,Home & Kitchen,Bedding,Woollen Blanket,5451.84,4,0.0,1090.37
IND-03803,2021-09-07,2021-09-09,Same Day Delivery,CUST-2395,Corporate,India,Srinagar,Jammu & Kashmir,677499,North,Electronics,Accessories,Laptop Bag,1657.12,2,0.1,165.71
IND-11814,2021-09-07,2021-09-10,Express Delivery,CUST-1579,Corporate,India,Patna,Bihar,272789,East,Office Supplies,Paper,Colour Paper Pack,247.97,1,0.2,-12.4
IND-02615,2021-09-07,2021-09-12,Standard Delivery,CUST-3647,Corporate,India,Dibrugarh,Assam,440457,East,Home & Kitchen,Cookware,Prestige Pressure Cooker,1205.05,1,0.25,54.23
IND-06954,2021-09-07,2021-09-12,Standard Delivery,CUST-3962,Consumer,India,Sambalpur,Odisha,502977,East,Electronics,Televisions,Samsung 43 4K,61335.02,2,0.2,9813.6
IND-09686,2021-09-07,2021-09-13,Standard Delivery,CUST-3255,Government,India,Howrah,West Bengal,364035,East,Furniture,Beds,Bunk Bed,71857.89,5,0.0,12215.84
IND-06457,2021-09-07,2021-09-15,Economy Delivery,CUST-3217,Government,India,Hubli,Karnataka,634465,South,Office Supplies,Printers,Canon Inkjet,6951.31,1,0.05,1494.53
IND-03752,2021-09-07,2021-09-14,Economy Delivery,CUST-3781,Small Business,India,Anantnag,Jammu & Kashmir,353292,North,Office Supplies,Binders,Document Wallet,501.3,2,0.0,55.14
IND-10122,2021-09-08,2021-09-14,Standard Delivery,CUST-4180,Consumer,India,Dhanbad,Jharkhand,603780,East,Clothing,Womens Wear,Saree Banarasi Silk,4791.65,1,0.1,862.5
IND-10235,2021-09-08,2021-09-10,Express Delivery,CUST-3784,Corporate,India,Pune,Maharashtra,406186,West,Furniture,Sofas,Recliner 2 Seater,25041.47,1,0.15,2879.77
IND-13757,2021-09-08,2021-09-13,Standard Delivery,CUST-3813,Consumer,India,Roorkee,Uttarakhand,647256,North,Clothing,Footwear,Woodland Boots,18902.85,5,0.0,6048.91
IND-04339,2021-09-08,2021-09-13,Standard Delivery,CUST-3017,Consumer,India,Mandi,Himachal Pradesh,380838,North,Electronics,Televisions,Samsung 43 4K,60575.95,2,0.1,13932.47
IND-02337,2021-09-08,2021-09-14,Standard Delivery,CUST-3365,Consumer,India,Purnia,Bihar,632313,East,Clothing,Footwear,Nike Running Shoes,5051.21,1,0.1,1565.88
IND-03364,2021-09-08,2021-09-15,Economy Delivery,CUST-2328,Corporate,India,Alappuzha,Kerala,637658,South,Furniture,Sofas,Loveseat Sofa,16176.19,1,0.05,2183.79
IND-05629,2021-09-08,2021-09-10,Express Delivery,CUST-4003,Consumer,India,Karaikal,Puducherry,253795,South,Home & Kitchen,Decor,Table Lamp,6100.72,5,0.1,915.11
IND-09566,2021-09-08,2021-09-14,Standard Delivery,CUST-1055,Corporate,India,Dharmanagar,Tripura,519029,East,Office Supplies,Stationery,Highlighter Set,644.5,4,0.2,-6.44
IND-16845,2021-09-08,2021-09-09,Same Day Delivery,CUST-2947,Consumer,India,Hubli,Karnataka,402459,South,Furniture,Tables,Foldable Table,7142.24,3,0.2,-142.84
IND-06930,2021-09-08,2021-09-09,Same Day Delivery,CUST-2789,Government,India,Baramulla,Jammu & Kashmir,728989,North,Electronics,Mobile Phones,Realme 12 Pro,19911.7,1,0.0,5376.16
IND-02941,2021-09-08,2021-09-10,Express Delivery,CUST-4768,Consumer,India,Durg,Chhattisgarh,461813,Central,Office Supplies,Paper,Chart Paper Pack,293.68,2,0.0,26.43
IND-16852,2021-09-09,2021-09-12,Express Delivery,CUST-2858,Consumer,India,Tura,Meghalaya,196712,East,Office Supplies,Binders,Document Wallet,628.79,3,0.1,25.15
IND-02252,2021-09-09,2021-09-15,Standard Delivery,CUST-3988,Consumer,India,Baramulla,Jammu & Kashmir,153907,North,Furniture,Sofas,L-Shape Sofa,315643.54,10,0.1,41033.66
IND-05030,2021-09-09,2021-09-14,Standard Delivery,CUST-4652,Consumer,India,Srinagar,Jammu & Kashmir,418264,North,Electronics,Mobile Phones,OnePlus Nord 3,22453.66,1,0.1,5613.41
IND-11185,2021-09-09,2021-09-16,Economy Delivery,CUST-3857,Consumer,India,Cuttack,Odisha,330208,East,Clothing,Mens Wear,Nike T-Shirt,4447.14,5,0.1,933.9
IND-09671,2021-09-09,2021-09-14,Standard Delivery,CUST-3049,Corporate,India,Anantnag,Jammu & Kashmir,432585,North,Office Supplies,Labels,Barcode Labels,298.68,3,0.5,-68.7
IND-04759,2021-09-09,2021-09-11,Express Delivery,CUST-1258,Corporate,India,Warangal,Telangana,415936,South,Electronics,Accessories,JBL Speaker Pro,3024.52,1,0.1,453.68
IND-04487,2021-09-09,2021-09-15,Standard Delivery,CUST-2426,Consumer,India,Panaji,Goa,400818,West,Office Supplies,Stationery,Scissors,506.82,4,0.1,20.27
IND-08204,2021-09-09,2021-09-12,Express Delivery,CUST-2498,Small Business,India,Surat,Gujarat,112521,West,Electronics,Accessories,USB-C Hub,2098.4,3,0.0,314.76
IND-11951,2021-09-09,2021-09-17,Economy Delivery,CUST-2935,Corporate,India,Agartala,Tripura,795073,East,Home & Kitchen,Appliances,Usha Sewing Machine,12234.12,2,0.0,3425.55
IND-13155,2021-09-09,2021-09-14,Standard Delivery,CUST-4790,Corporate,India,Puducherry,Puducherry,627901,South,Clothing,Footwear,Woodland Boots,9877.85,3,0.1,2469.46
IND-13597,2021-09-09,2021-09-15,Standard Delivery,CUST-3078,Corporate,India,Roorkee,Uttarakhand,692165,North,Office Supplies,Labels,Barcode Labels,383.18,2,0.0,45.98
IND-12530,2021-09-10,2021-09-16,Standard Delivery,CUST-1934,Consumer,India,Janakpuri,Delhi,255283,North,Office Supplies,Binders,File Folder Pack,194.73,1,0.05,16.55
IND-12506,2021-09-10,2021-09-15,Standard Delivery,CUST-1767,Government,India,Panipat,Haryana,242457,North,Home & Kitchen,Decor,Artificial Plant,1194.91,2,0.1,155.34
IND-15868,2021-09-10,2021-09-12,Same Day Delivery,CUST-3272,Consumer,India,Mahe,Puducherry,216125,South,Office Supplies,Labels,Address Labels Roll,162.93,1,0.0,16.29
IND-02829,2021-09-10,2021-09-16,Standard Delivery,CUST-2590,Consumer,India,Guwahati,Assam,239032,East,Home & Kitchen,Bedding,Quilt Razai,8774.53,6,0.3,87.75
IND-01842,2021-09-10,2021-09-13,Express Delivery,CUST-2967,Corporate,India,Puducherry,Puducherry,414124,South,Electronics,Laptops,HP Pavilion,147839.4,4,0.15,33263.87
IND-02405,2021-09-10,2021-09-16,Standard Delivery,CUST-2042,Government,India,Navi Mumbai,Maharashtra,430343,West,Furniture,Beds,Single Bed Storage,43817.75,4,0.1,3943.6
IND-06562,2021-09-10,2021-09-13,Express Delivery,CUST-4258,Corporate,India,Indore,Madhya Pradesh,172076,Central,Furniture,Storage,5-Door Wardrobe,56716.79,3,0.0,8507.52
IND-02000,2021-09-10,2021-09-12,Express Delivery,CUST-1380,Small Business,India,Hyderabad,Telangana,293602,South,Clothing,Womens Wear,Anarkali Suit,2543.34,1,0.1,483.23
IND-16193,2021-09-10,2021-09-16,Standard Delivery,CUST-3934,Consumer,India,Ujjain,Madhya Pradesh,769233,Central,Home & Kitchen,Bedding,Pillow Set,633.05,1,0.05,79.13
IND-07128,2021-09-10,2021-09-12,Express Delivery,CUST-2474,Corporate,India,Udaipur,Rajasthan,740685,North,Home & Kitchen,Cookware,Kadai Iron,3348.96,4,0.1,368.39
IND-06692,2021-09-11,2021-09-18,Economy Delivery,CUST-1602,Consumer,India,Vellore,Tamil Nadu,653892,South,Electronics,Televisions,Vu 4K 50,62775.59,2,0.0,16949.41
IND-01608,2021-09-11,2021-09-12,Same Day Delivery,CUST-1492,Corporate,India,Dharmanagar,Tripura,667695,East,Electronics,Laptops,Acer Aspire 5,63359.77,2,0.2,9503.97
IND-14495,2021-09-11,2021-09-12,Same Day Delivery,CUST-1368,Corporate,India,Kolhapur,Maharashtra,752533,West,Electronics,Laptops,Asus VivoBook,93476.15,2,0.0,28977.61
IND-08167,2021-09-11,2021-09-17,Standard Delivery,CUST-3422,Government,India,Mandi,Himachal Pradesh,620819,North,Furniture,Sofas,L-Shape Sofa,35583.9,1,0.1,4625.91
IND-03638,2021-09-11,2021-09-17,Standard Delivery,CUST-3099,Corporate,India,Silchar,Assam,691337,East,Home & Kitchen,Decor,Artificial Plant,595.79,1,0.1,77.45
IND-08331,2021-09-11,2021-09-16,Standard Delivery,CUST-2981,Consumer,India,Secunderabad,Telangana,538596,South,Office Supplies,Labels,Barcode Labels,334.01,2,0.15,5.01
IND-11315,2021-09-12,2021-09-17,Standard Delivery,CUST-2632,Government,India,Darbhanga,Bihar,787995,East,Home & Kitchen,Decor,Cushion Cover Set,451.44,1,0.1,45.14
IND-04937,2021-09-12,2021-09-20,Economy Delivery,CUST-3401,Corporate,India,Lucknow,Uttar Pradesh,512380,North,Furniture,Tables,Coffee Table,18382.3,4,0.15,1011.03
IND-11195,2021-09-12,2021-09-17,Standard Delivery,CUST-2781,Corporate,India,Puducherry,Puducherry,371945,South,Home & Kitchen,Bedding,Quilt Razai,3390.23,2,0.15,389.88
IND-15164,2021-09-12,2021-09-17,Standard Delivery,CUST-3249,Corporate,India,Dhanbad,Jharkhand,662412,East,Furniture,Beds,Single Bed Storage,11400.72,1,0.05,1425.09
IND-01663,2021-09-12,2021-09-17,Standard Delivery,CUST-2810,Consumer,India,Bokaro,Jharkhand,160075,East,Furniture,Chairs,Ergonomic Chair,25064.95,3,0.0,5514.29
IND-06847,2021-09-12,2021-09-13,Same Day Delivery,CUST-2845,Corporate,India,Dibrugarh,Assam,407091,East,Clothing,Mens Wear,Woodland Jacket,9632.82,3,0.15,2071.06
IND-14654,2021-09-12,2021-09-19,Economy Delivery,CUST-1609,Consumer,India,Tirunelveli,Tamil Nadu,547266,South,Furniture,Storage,Filing Cabinet,23935.68,4,0.15,2034.53
IND-16880,2021-09-12,2021-09-18,Standard Delivery,CUST-4633,Government,India,Durgapur,West Bengal,147620,East,Home & Kitchen,Bedding,Quilt Razai,1702.61,1,0.15,195.8
IND-14653,2021-09-12,2021-09-18,Standard Delivery,CUST-1552,Small Business,India,Purnia,Bihar,438141,East,Furniture,Storage,5-Door Wardrobe,26741.95,2,0.25,-668.55
IND-07371,2021-09-12,2021-09-17,Standard Delivery,CUST-1523,Small Business,India,Bathinda,Punjab,505062,North,Home & Kitchen,Decor,Artificial Plant,635.24,1,0.0,127.05
IND-16017,2021-09-12,2021-09-13,Same Day Delivery,CUST-3304,Consumer,India,Lucknow,Uttar Pradesh,624526,North,Furniture,Beds,Queen Size Bed,61714.52,4,0.1,6788.6
IND-16028,2021-09-13,2021-09-16,Express Delivery,CUST-3532,Consumer,India,Vasco da Gama,Goa,781502,West,Electronics,Mobile Phones,Realme 12 Pro,17610.07,1,0.2,2289.31
IND-13075,2021-09-13,2021-09-15,Same Day Delivery,CUST-3117,Consumer,India,Jammu,Jammu & Kashmir,433815,North,Office Supplies,Printers,Brother MFC,18401.92,1,0.0,5888.61
IND-08304,2021-09-13,2021-09-19,Standard Delivery,CUST-3625,Consumer,India,Noida,Uttar Pradesh,401000,North,Furniture,Storage,Bookshelf 5-Tier,3587.74,1,0.2,143.51
IND-14953,2021-09-13,2021-09-20,Economy Delivery,CUST-3223,Small Business,India,Davanagere,Karnataka,284440,South,Electronics,Laptops,Lenovo IdeaPad,150240.15,4,0.05,39813.64
IND-14652,2021-09-13,2021-09-18,Standard Delivery,CUST-1145,Corporate,India,Dibrugarh,Assam,299927,East,Clothing,Footwear,Chappals Hawai,279.0,1,0.05,32.09
IND-09054,2021-09-13,2021-09-18,Standard Delivery,CUST-1119,Corporate,India,Bhubaneswar,Odisha,772928,East,Office Supplies,Labels,Name Badge Labels,405.72,4,0.05,22.31
IND-02600,2021-09-13,2021-09-21,Economy Delivery,CUST-4835,Government,India,Cuttack,Odisha,149252,East,Clothing,Mens Wear,Levis Jeans,7082.78,3,0.05,2231.08
IND-06851,2021-09-13,2021-09-19,Standard Delivery,CUST-3689,Corporate,India,Puducherry,Puducherry,629852,South,Home & Kitchen,Decor,Table Lamp,4971.39,5,0.25,223.71
IND-09599,2021-09-14,2021-09-21,Economy Delivery,CUST-4473,Consumer,India,Srinagar,Jammu & Kashmir,367389,North,Clothing,Womens Wear,Salwar Kameez,1446.92,1,0.0,347.26
IND-03332,2021-09-14,2021-09-20,Standard Delivery,CUST-4072,Corporate,India,Mohali,Punjab,385747,North,Electronics,Accessories,JBL Speaker Pro,3400.61,1,0.1,510.09
IND-07408,2021-09-14,2021-09-22,Economy Delivery,CUST-1468,Corporate,India,Dharmanagar,Tripura,641838,East,Furniture,Storage,Shoe Rack,2105.36,1,0.1,189.48
IND-07667,2021-09-14,2021-09-15,Same Day Delivery,CUST-2912,Consumer,India,Kalaburagi,Karnataka,215432,South,Furniture,Storage,Kitchen Cabinet,74664.95,5,0.0,10453.09
IND-03739,2021-09-14,2021-09-16,Same Day Delivery,CUST-4030,Corporate,India,Bhopal,Madhya Pradesh,486434,Central,Furniture,Beds,Queen Size Bed,52773.96,4,0.25,263.87
IND-12536,2021-09-14,2021-09-20,Standard Delivery,CUST-2683,Consumer,India,Margao,Goa,206505,West,Home & Kitchen,Cookware,Kadai Iron,3343.17,4,0.1,367.75
IND-11283,2021-09-14,2021-09-21,Economy Delivery,CUST-1044,Corporate,India,Visakhapatnam,Andhra Pradesh,445247,South,Electronics,Laptops,Acer Aspire 5,81980.44,3,0.2,12297.07
IND-03267,2021-09-14,2021-09-20,Standard Delivery,CUST-2978,Consumer,India,Mangaluru,Karnataka,349132,South,Home & Kitchen,Bedding,Cotton Bedsheet Set,1699.66,2,0.15,127.47
IND-15532,2021-09-15,2021-09-21,Standard Delivery,CUST-4838,Corporate,India,Rajkot,Gujarat,150598,West,Furniture,Tables,Coffee Table,4734.75,1,0.2,94.7
IND-09597,2021-09-15,2021-09-18,Express Delivery,CUST-3377,Consumer,India,Ranchi,Jharkhand,134233,East,Home & Kitchen,Cookware,Kadai Iron,894.21,1,0.15,67.07
IND-10891,2021-09-15,2021-09-21,Standard Delivery,CUST-2738,Consumer,India,Puri,Odisha,794079,East,Clothing,Footwear,Puma Sneakers,3915.52,1,0.15,959.3
IND-04953,2021-09-15,2021-09-20,Standard Delivery,CUST-4575,Consumer,India,Pune,Maharashtra,407273,West,Clothing,Kids Wear,Boys Shorts Set,510.67,1,0.05,74.05
IND-11286,2021-09-15,2021-09-23,Economy Delivery,CUST-3757,Consumer,India,Lucknow,Uttar Pradesh,504415,North,Electronics,Laptops,Acer Aspire 5,34286.4,1,0.05,8743.03
IND-10266,2021-09-15,2021-09-17,Express Delivery,CUST-3871,Consumer,India,Madurai,Tamil Nadu,303543,South,Clothing,Footwear,Chappals Hawai,1415.71,6,0.15,63.71
IND-03281,2021-09-15,2021-09-22,Economy Delivery,CUST-4293,Consumer,India,Jammu,Jammu & Kashmir,726309,North,Office Supplies,Stationery,Classmate Notebook Pack,673.15,2,0.0,80.78
IND-02608,2021-09-16,2021-09-18,Express Delivery,CUST-4358,Corporate,India,Puri,Odisha,254345,East,Electronics,Mobile Phones,iPhone 15,69772.4,1,0.1,24420.34
IND-03335,2021-09-16,2021-09-18,Express Delivery,CUST-3732,Consumer,India,Jowai,Meghalaya,168073,East,Electronics,Televisions,Samsung 43 4K,77586.19,2,0.0,23275.86
IND-01370,2021-09-16,2021-09-24,Economy Delivery,CUST-3246,Corporate,India,Ajmer,Rajasthan,576453,North,Furniture,Chairs,Ergonomic Chair,18697.5,3,0.25,841.39
IND-12655,2021-09-16,2021-09-21,Standard Delivery,CUST-1565,Consumer,India,Nellore,Andhra Pradesh,524435,South,Office Supplies,Paper,Sticky Notes Pack,313.44,2,0.15,-1.57
IND-14548,2021-09-16,2021-09-22,Standard Delivery,CUST-2207,Consumer,India,Karaikal,Puducherry,312346,South,Furniture,Beds,King Size Bed,47271.2,2,0.0,9454.24
IND-02015,2021-09-16,2021-09-21,Standard Delivery,CUST-4957,Consumer,India,Amritsar,Punjab,639241,North,Clothing,Mens Wear,Levis Jeans,4890.96,2,0.05,1540.65
IND-01882,2021-09-16,2021-09-22,Standard Delivery,CUST-3854,Government,India,Saket,Delhi,693994,North,Electronics,Laptops,Dell Inspiron 15,41772.25,1,0.25,7310.14
IND-07994,2021-09-17,2021-09-25,Economy Delivery,CUST-1612,Consumer,India,Panaji,Goa,339102,West,Home & Kitchen,Appliances,Havells Toaster,2904.22,2,0.0,638.93
IND-13634,2021-09-17,2021-09-23,Standard Delivery,CUST-3385,Consumer,India,Karaikal,Puducherry,618908,South,Clothing,Footwear,Nike Running Shoes,4325.66,1,0.2,1038.16
IND-04591,2021-09-17,2021-09-23,Standard Delivery,CUST-2702,Corporate,India,Gurugram,Haryana,559744,North,Furniture,Storage,5-Door Wardrobe,44715.91,3,0.1,3577.27
IND-02837,2021-09-17,2021-09-22,Standard Delivery,CUST-1015,Corporate,India,Hyderabad,Telangana,522454,South,Clothing,Kids Wear,Boys Shorts Set,924.56,2,0.15,69.34
IND-15168,2021-09-17,2021-09-25,Economy Delivery,CUST-2861,Consumer,India,Karol Bagh,Delhi,655014,North,Furniture,Sofas,Loveseat Sofa,37080.18,2,0.0,6303.63
IND-04895,2021-09-17,2021-09-20,Express Delivery,CUST-2283,Consumer,India,Baramulla,Jammu & Kashmir,505044,North,Home & Kitchen,Appliances,Usha Sewing Machine,5302.06,1,0.15,927.86
IND-14340,2021-09-17,2021-09-20,Express Delivery,CUST-4098,Consumer,India,Jabalpur,Madhya Pradesh,145225,Central,Clothing,Mens Wear,Nike T-Shirt,846.1,1,0.1,177.68
IND-02981,2021-09-17,2021-09-20,Express Delivery,CUST-4668,Consumer,India,Darbhanga,Bihar,330525,East,Office Supplies,Stationery,Scissors,446.18,3,0.05,33.46
IND-05485,2021-09-17,2021-09-20,Express Delivery,CUST-1806,Consumer,India,Nainital,Uttarakhand,263833,North,Office Supplies,Printers,Brother MFC,16055.88,1,0.1,4013.97
IND-16250,2021-09-18,2021-09-23,Standard Delivery,CUST-1055,Corporate,India,Ambala,Haryana,602422,North,Clothing,Kids Wear,Kids School Uniform,699.86,1,0.0,139.97
IND-16228,2021-09-18,2021-09-19,Same Day Delivery,CUST-3485,Consumer,India,Jaipur,Rajasthan,709399,North,Electronics,Accessories,USB-C Hub,1238.87,2,0.1,99.11
IND-01697,2021-09-18,2021-09-24,Standard Delivery,CUST-4266,Government,India,Thrissur,Kerala,242442,South,Home & Kitchen,Cookware,Kadai Iron,939.63,1,0.1,103.36
IND-12917,2021-09-18,2021-09-24,Standard Delivery,CUST-4447,Consumer,India,Ahmedabad,Gujarat,767218,West,Home & Kitchen,Decor,Cushion Cover Set,492.59,1,0.05,66.5
IND-13357,2021-09-18,2021-09-24,Standard Delivery,CUST-1930,Corporate,India,Shillong,Meghalaya,235761,East,Electronics,Televisions,Samsung 43 4K,36494.84,1,0.05,9671.13
IND-11444,2021-09-18,2021-09-21,Express Delivery,CUST-2312,Government,India,Kalaburagi,Karnataka,647434,South,Home & Kitchen,Bedding,Pillow Set,494.24,1,0.25,-7.41
